Designator,Mid X,Mid Y,Rotation,Layer,Val,Package
D29,136,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D29,66,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D29,171,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D30,67.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D30,32.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D30,172.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D30,102.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D30,137.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D31,34,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D31,69,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D31,139,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D31,104,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D31,174,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D32,105.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D32,175.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D32,35.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D32,70.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D32,140.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D33,107,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D33,72,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D33,142,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D33,37,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D33,177,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D34,38.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D34,73.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D34,143.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D34,178.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D34,108.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D35,145,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D35,110,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D35,40,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D35,180,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D35,75,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D36,181.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D36,146.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D36,41.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D36,76.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D36,111.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D37,113,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D37,183,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D37,148,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D37,78,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D37,43,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D38,114.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D38,44.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D38,184.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D38,149.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D38,79.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D39,46,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D39,81,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D39,151,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D39,116,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D39,186,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D40,117.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D40,187.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D40,152.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D40,82.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D40,47.5,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D41,84,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D41,119,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D41,189,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D41,154,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D41,49,-71,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D42,119,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D42,49,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D42,84,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D42,189,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D42,154,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D43,187.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D43,117.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D43,152.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D43,82.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D43,47.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D44,46,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D44,151,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D44,116,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D44,81,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D44,186,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D45,79.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D45,114.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D45,149.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D45,184.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D45,44.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D46,43,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D46,183,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D46,78,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D46,148,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D46,113,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D47,76.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D47,146.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D47,111.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D47,41.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D47,181.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D48,40,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D48,110,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D48,75,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D48,145,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D48,180,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D49,143.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D49,108.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D49,178.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D49,73.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D49,38.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D50,142,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D50,72,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D50,37,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D50,177,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D50,107,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D51,70.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D51,175.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D51,140.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D51,35.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D51,105.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D52,139,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D52,34,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D52,69,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D52,174,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D52,104,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D53,32.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D53,67.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D53,137.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D53,102.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D53,172.5,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D54,66,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D54,136,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D54,171,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D54,101,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D54,31,-72.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D55,64.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D55,169.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D55,29.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D55,134.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D55,99.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D56,171,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D56,31,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D56,66,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D56,101,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D56,136,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D57,67.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D57,172.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D57,102.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D57,32.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D57,137.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D58,69,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D58,34,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D58,104,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D58,139,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D58,174,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D59,140.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D59,35.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D59,70.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D59,105.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D59,175.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D60,107,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D60,142,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D60,37,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D60,177,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D60,72,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D61,108.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D61,38.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D61,143.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D61,178.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D61,73.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D62,75,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D62,180,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D62,145,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D62,110,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D62,40,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D63,76.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D63,181.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D63,146.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D63,41.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D63,111.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D64,148,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D64,183,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D64,43,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D64,113,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D64,78,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D65,184.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D65,44.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D65,114.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D65,149.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D65,79.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D66,186,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D66,116,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D66,151,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D66,46,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D66,81,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D67,47.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D67,152.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D67,82.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D67,117.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D67,187.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D68,49,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D68,119,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D68,84,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D68,189,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D68,154,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D69,190.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D69,50.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D69,155.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D69,85.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D69,120.5,-74,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D70,120.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D70,190.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D70,50.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D70,85.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D70,155.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D71,189,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D71,49,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D71,84,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D71,154,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D71,119,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D72,47.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D72,117.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D72,82.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D72,152.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D72,187.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D73,186,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D73,116,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D73,46,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D73,151,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D73,81,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D74,44.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D74,79.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D74,149.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D74,184.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D74,114.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D75,113,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D75,183,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D75,78,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D75,148,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D75,43,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D76,181.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D76,146.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D76,41.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D76,111.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D76,76.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D77,145,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D77,180,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D77,75,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D77,110,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D77,40,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D78,38.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D78,178.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D78,73.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D78,143.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D78,108.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D79,107,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D79,37,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D79,72,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D79,177,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D79,142,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D80,140.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D80,70.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D80,175.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D80,35.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D80,105.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D81,139,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D81,104,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D81,34,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D81,174,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D81,69,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D82,137.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D82,102.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D82,172.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D82,32.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D82,67.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D83,31,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D83,136,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D83,66,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D83,171,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D83,101,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D84,64.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D84,99.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D84,169.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D84,134.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D84,29.5,-75.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D85,64.5,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D85,134.5,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D85,169.5,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D85,99.5,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D85,29.5,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D86,171,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D86,66,-77,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
